,Seat,First_name,Last_name,Party,Votes,Year,Won,Election_date,First_Name,Last_Name,Est,Age_Semester
2753,CLAS,NA,NA,KEG,245,2004,FALSE,SPRING,FAITH,LIVERMORE,INDEPENDENT,1
2754,CLAS,NA,NA,KEG,236,2004,FALSE,SPRING,MATT,MCKENZIE,INDEPENDENT,1
2755,CLAS,NA,NA,KEG,230,2004,FALSE,SPRING,CHRISTIE,PAGANO,INDEPENDENT,1
2756,CLAS,NA,NA,KEG,202,2004,FALSE,SPRING,BRYON,GYLLSTROM,INDEPENDENT,1
2757,DENTISTRY,NA,NA,INNOVATE,44,2004,TRUE,SPRING,SUNDEEP,RAWAL,SYSTEM,1
2758,EDUCATION,NA,NA,INNOVATE,105,2004,TRUE,SPRING,DEBORAH,IZZO,SYSTEM,1
2759,ENGINEERING,NA,NA,INNOVATE,263,2004,TRUE,SPRING,MICHELLE,LIGHTBOURNE,SYSTEM,1
2760,ENGINEERING,NA,NA,INDEPENDENT,252,2004,TRUE,SPRING,JUSTIN,LAUER,INDEPENDENT,NA
2761,ENGINEERING,NA,NA,ACCESS,216,2004,FALSE,SPRING,ALLISON,ANDREWS,INDEPENDENT,1
2762,ENGINEERING,NA,NA,KEG,171,2004,FALSE,SPRING,SARAH,FISK,INDEPENDENT,1
2763,ENGINEERING,NA,NA,INNOVATE,163,2004,FALSE,SPRING,RANDI,LUMBERMAN,SYSTEM,1
2764,ENGINEERING,NA,NA,ACCESS,160,2004,FALSE,SPRING,SHEETAL,BHALSOD,INDEPENDENT,1
2765,ENGINEERING,NA,NA,KEG,126,2004,FALSE,SPRING,MICHAEL,HOWARD,INDEPENDENT,1
2766,FINE ARTS,NA,NA,ACCESS,45,2004,TRUE,SPRING,JOHN,BOYLES,INDEPENDENT,1
2767,FINE ARTS,NA,NA,INNOVATE,29,2004,FALSE,SPRING,JONATHAN,STEWARD,SYSTEM,1
2768,FORESTRY,NA,NA,INNOVATE,12,2004,TRUE,SPRING,WILLIAM ,MCKINSTRY,SYSTEM,1
2769,FORESTRY,NA,NA,INDEPENDENT,4,2004,FALSE,SPRING,MICHELLE,ALDRIDGE,INDEPENDENT,NA
2770,FRESHMAN,NA,NA,INNOVATE,732,2004,TRUE,SPRING,JOE,FLEECE,SYSTEM,1
2771,FRESHMAN,NA,NA,INNOVATE,695,2004,TRUE,SPRING,JAMIE,MYETTE,SYSTEM,1
2772,FRESHMAN,NA,NA,INNOVATE,693,2004,TRUE,SPRING,LAURA,RESSLER,SYSTEM,1
2773,FRESHMAN,NA,NA,INNOVATE,684,2004,TRUE,SPRING,ANDRES,ORTEGA,SYSTEM,1
2774,FRESHMAN,NA,NA,INNOVATE,682,2004,TRUE,SPRING,RACHEL,CONNORS,SYSTEM,1
2775,FRESHMAN,NA,NA,ACCESS,643,2004,FALSE,SPRING,GEORGE,DUMAINE,INDEPENDENT,1
2776,FRESHMAN,NA,NA,ACCESS,581,2004,FALSE,SPRING,LINDSEY,MARCUS,INDEPENDENT,1
2777,FRESHMAN,NA,NA,ACCESS,572,2004,FALSE,SPRING,SAMUEL,GLUCKSMAN,INDEPENDENT,1
2778,FRESHMAN,NA,NA,ACCESS,553,2004,FALSE,SPRING,ANGEL,SHORT,INDEPENDENT,1
2779,FRESHMAN,NA,NA,ACCESS,553,2004,FALSE,SPRING,KATHERINE,VALLE,INDEPENDENT,1
2780,FRESHMAN,NA,NA,KEG,165,2004,FALSE,SPRING,KATIE,COBB,INDEPENDENT,1
2781,FRESHMAN,NA,NA,KEG,141,2004,FALSE,SPRING,LAURA,DIMSEY,INDEPENDENT,1
2782,FRESHMAN,NA,NA,KEG,136,2004,FALSE,SPRING,ALLISON,JACOBS,INDEPENDENT,1
2783,GRADUATE,NA,NA,ACCESS,291,2004,TRUE,SPRING,DAWN,GOBEO,INDEPENDENT,1
2784,GRADUATE,NA,NA,ACCESS,267,2004,TRUE,SPRING,RICHARD,CAPLIN,INDEPENDENT,1
2785,GRADUATE,NA,NA,INNOVATE,258,2004,TRUE,SPRING,DOUG,RATAY,SYSTEM,1
2786,GRADUATE,NA,NA,INNOVATE,246,2004,TRUE,SPRING,ANANTH,BABU,SYSTEM,1
2787,GRADUATE,NA,NA,INNOVATE,221,2004,FALSE,SPRING,PEDRO,ALLENDE,SYSTEM,1
2788,GRADUATE,NA,NA,INNOVATE,221,2004,FALSE,SPRING,S. CAMILLE,BROADWAY,SYSTEM,1
2789,GRADUATE,NA,NA,KEG,162,2004,FALSE,SPRING,CHERYL,ZONKOWSKI,INDEPENDENT,1
2790,GRADUATE,NA,NA,KEG,154,2004,FALSE,SPRING,MATT,SCAFIDI,INDEPENDENT,1
2791,HEALTH_HUMAN,NA,NA,ACCESS,186,2004,TRUE,SPRING,SETH,HAIMOVITCH,INDEPENDENT,1
2792,HEALTH_HUMAN,NA,NA,INNOVATE,98,2004,FALSE,SPRING,MICHELLE,OWENS,SYSTEM,1
2793,JOURNALISM,NA,NA,INNOVATE,325,2004,TRUE,SPRING,BRIAN,AUNGST,SYSTEM,1
2794,JOURNALISM,NA,NA,INNOVATE,282,2004,TRUE,SPRING,ERIN,CHOY,SYSTEM,1
2795,JOURNALISM,NA,NA,ACCESS,207,2004,FALSE,SPRING,TAISHA,NELSON,INDEPENDENT,1
2796,JOURNALISM,NA,NA,ACCESS,150,2004,FALSE,SPRING,STEVEN,SPECHT,INDEPENDENT,1
2797,JOURNALISM,NA,NA,KEG,128,2004,FALSE,SPRING,MARISSA,BAGG,INDEPENDENT,1
2798,JOURNALISM,NA,NA,KEG,80,2004,FALSE,SPRING,PAUL,LOWE,INDEPENDENT,1
2799,LAW,NA,NA,INDEPENDENT,164,2004,TRUE,SPRING,KURT,ZANER,INDEPENDENT,NA
2800,LAW,NA,NA,ACCESS,150,2004,FALSE,SPRING,ADAM,BABINGTON,INDEPENDENT,1
2801,LAW,NA,NA,INNOVATE,86,2004,FALSE,SPRING,ROBERT,LUCK,SYSTEM,1
2802,MEDICINE,NA,NA,ACCESS,44,2004,TRUE,SPRING,RANA,YEHIA,INDEPENDENT,1
2803,MEDICINE,NA,NA,INNOVATE,13,2004,FALSE,SPRING,DAVID,WEIN,SYSTEM,1
2804,NRE,NA,NA,ACCESS,18,2004,TRUE,SPRING,EMILY,SCIARINI,INDEPENDENT,1
2805,NRE,NA,NA,INNOVATE,14,2004,FALSE,SPRING,NICHOLE,LYNCH,SYSTEM,1
2806,NURSING,NA,NA,INNOVATE,61,2004,TRUE,SPRING,EMILY,DONELSON,SYSTEM,1
2807,NURSING,NA,NA,KEG,11,2004,FALSE,SPRING,DEVERY,SUTTON,INDEPENDENT,1
2808,PHARMACY,NA,NA,ACCESS,69,2004,TRUE,SPRING,SAMANTHA,MUNRO,INDEPENDENT,1
2809,PHARMACY,NA,NA,INNOVATE,46,2004,FALSE,SPRING,IRA,SCHATTER,SYSTEM,1
2810,PHARMACY,NA,NA,KEG,17,2004,FALSE,SPRING,ROCHELLE,FARB,INDEPENDENT,1
2811,PHARMACY,NA,NA,INDEPENDENT,4,2004,FALSE,SPRING,SHERINE,GOOR,INDEPENDENT,NA
2812,PUBLIC_HEALTH,NA,NA,ACCESS,89,2004,TRUE,SPRING,RICHARD,RODRIQUEZ,INDEPENDENT,1
2813,PUBLIC_HEALTH,NA,NA,INNOVATE,36,2004,FALSE,SPRING,SHERRI,WEISSMAN,SYSTEM,1
2814,PUBLIC_HEALTH,NA,NA,KEG,8,2004,FALSE,SPRING,KATIE,HODGES,INDEPENDENT,1
2815,SOPHOMORE,NA,NA,INNOVATE,1164,2004,TRUE,SPRING,LAUREN,MIERLEY,SYSTEM,1
2816,SOPHOMORE,NA,NA,INNOVATE,1115,2004,TRUE,SPRING,MICHAEL,PATRONE,SYSTEM,1
2817,SOPHOMORE,NA,NA,INNOVATE,1086,2004,TRUE,SPRING,MATTHEW,DOURDIS,SYSTEM,1
2818,SOPHOMORE,NA,NA,INNOVATE,1075,2004,TRUE,SPRING,BRIAN,ROOD,SYSTEM,1
2819,SOPHOMORE,NA,NA,INNOVATE,1057,2004,TRUE,SPRING,EVAN,TYROLER,SYSTEM,1
2820,SOPHOMORE,NA,NA,ACCESS,947,2004,FALSE,SPRING,JESSICA,GOODWIN,INDEPENDENT,1
2821,SOPHOMORE,NA,NA,ACCESS,915,2004,FALSE,SPRING,ERICA,CARLSSON,INDEPENDENT,1
2822,SOPHOMORE,NA,NA,ACCESS,909,2004,FALSE,SPRING,NATALIA,NAPOLEON,INDEPENDENT,1
2823,SOPHOMORE,NA,NA,ACCESS,857,2004,FALSE,SPRING,PETE,GRUSKIN,INDEPENDENT,1
2824,SOPHOMORE,NA,NA,ACCESS,829,2004,FALSE,SPRING,BRIAN,OFFENTHER,INDEPENDENT,1
2825,SOPHOMORE,NA,NA,INDEPENDENT,296,2004,FALSE,SPRING,PADEN,WOODRUFF,INDEPENDENT,NA
2826,SOPHOMORE,NA,NA,KEG,288,2004,FALSE,SPRING,NICOLE,CERRATO,INDEPENDENT,1
2827,SOPHOMORE,NA,NA,KEG,278,2004,FALSE,SPRING,DUN,FRIEDEL,INDEPENDENT,1
2828,SOPHOMORE,NA,NA,KEG,263,2004,FALSE,SPRING,ERIN,O'SUCH,INDEPENDENT,1
2829,SOPHOMORE,NA,NA,KEG,261,2004,FALSE,SPRING,MARK,ODEN,INDEPENDENT,1
2830,SOPHOMORE,NA,NA,KEG,234,2004,FALSE,SPRING,NATALIE,SWIERZBIN,INDEPENDENT,1
2831,STUDENT BODY PRESIDENT,NA,NA,ACCESS,4896,2004,TRUE,SPRING,JAMAL,SOWELL,INDEPENDENT,1
2832,STUDENT BODY PRESIDENT,NA,NA,INNOVATE,4379,2004,FALSE,SPRING,SCOTT,KENNELLY,SYSTEM,1
2833,STUDENT BODY PRESIDENT,NA,NA,KEG,1141,2004,FALSE,SPRING,TRAVIS,MARSH,INDEPENDENT,1
2834,TREASURER,NA,NA,INNOVATE,4504,2004,TRUE,SPRING,SHEMA,FREEMAN,SYSTEM,1
2835,TREASURER,NA,NA,ACCESS,4404,2004,FALSE,SPRING,DENNIS,NGIN,INDEPENDENT,1
2836,TREASURER,NA,NA,KEG,1415,2004,FALSE,SPRING,MATT,MOODY,INDEPENDENT,1
2837,VET MED,NA,NA,INNOVATE,56,2004,TRUE,SPRING,MICHELE,NELLIGAN,SYSTEM,1
2838,ACCOUNTING,NA,NA,IGNITE,71,2003,TRUE,SPRING,KEVIN,YOUNG,SYSTEM,2
2839,ACCOUNTING,NA,NA,STUDENT_ALLIANCE,24,2003,FALSE,SPRING,SAMIR,MAASARANI,INDEPENDENT,1
2840,AGRICULTURE,NA,NA,IGNITE,179,2003,TRUE,SPRING,KYLE,SHAW,SYSTEM,2
2841,AGRICULTURE,NA,NA,IGNITE,153,2003,FALSE,SPRING,MATT,YEOMANS,SYSTEM,2
2842,AGRICULTURE,NA,NA,STUDENT_ALLIANCE,68,2003,TRUE,SPRING,RYAN,WAGONER,INDEPENDENT,1
2843,ARCHITECTURE,NA,NA,IGNITE,44,2003,TRUE,SPRING,JENNIFER,LANGE,SYSTEM,2
2844,BUILDING CONSTRUCTION,NA,NA,IGNITE,58,2003,TRUE,SPRING,KYLE,KNOPF,SYSTEM,2
2845,BUSINESS,NA,NA,IGNITE,489,2003,TRUE,SPRING,JASON,SHERRY,SYSTEM,2
2846,BUSINESS,NA,NA,IGNITE,478,2003,TRUE,SPRING,CHRISTOPHER,LEON,SYSTEM,2
2847,BUSINESS,NA,NA,IGNITE,446,2003,TRUE,SPRING,ANDREW,MCSWAIN,SYSTEM,2
2848,BUSINESS,NA,NA,STUDENT_ALLIANCE,168,2003,FALSE,SPRING,DAN,BRUNO,INDEPENDENT,1
2849,BUSINESS,NA,NA,STUDENT_ALLIANCE,156,2003,FALSE,SPRING,RICHIE,MARTINIUK,INDEPENDENT,1
2850,CLAS,NA,NA,IGNITE,585,2003,TRUE,SPRING,CHIEN-TIN,LIU,SYSTEM,2
2851,CLAS,NA,NA,IGNITE,538,2003,TRUE,SPRING,BROOKE,ALBERT,SYSTEM,2
2852,CLAS,NA,NA,IGNITE,531,2003,TRUE,SPRING,JOYCE,MEDINA,SYSTEM,2
2853,CLAS,NA,NA,IGNITE,512,2003,TRUE,SPRING,GRETCHEN,LEHMAN,SYSTEM,2
2854,CLAS,NA,NA,IGNITE,512,2003,TRUE,SPRING,JOSH,WEBB,SYSTEM,2
2855,CLAS,NA,NA,STUDENT_ALLIANCE,489,2003,FALSE,SPRING,AMY,LACLAIRE,INDEPENDENT,1
2856,CLAS,NA,NA,STUDENT_ALLIANCE,474,2003,FALSE,SPRING,JOHN,PAGLIO,INDEPENDENT,1
2857,CLAS,NA,NA,STUDENT_ALLIANCE,465,2003,FALSE,SPRING,GONZALO,FRIAS,INDEPENDENT,1
2858,CLAS,NA,NA,STUDENT_ALLIANCE,464,2003,FALSE,SPRING,FRANCES,HARRELL,INDEPENDENT,1
2859,DENTISTRY,NA,NA,IGNITE,32,2003,TRUE,SPRING,ALANA,KEOUGH,SYSTEM,2
2860,EDUCATION,NA,NA,IGNITE,73,2003,TRUE,SPRING,KATY,ROGERS,SYSTEM,2
2861,ENGINEERING,NA,NA,IGNITE,244,2003,TRUE,SPRING,LAURA,DEANGELO,SYSTEM,2
2862,ENGINEERING,NA,NA,IGNITE,192,2003,TRUE,SPRING,THOMAS,METCALFE,SYSTEM,2
2863,ENGINEERING,NA,NA,STUDENT_ALLIANCE,104,2003,FALSE,SPRING,MATTHEW,GABRIEL,INDEPENDENT,1
2864,ENGINEERING,NA,NA,STUDENT_ALLIANCE,101,2003,FALSE,SPRING,RYAN,SMITH,INDEPENDENT,1
2865,ENGINEERING,NA,NA,INDEPENDENT,70,2003,FALSE,SPRING,NEAL,PEACOCK,INDEPENDENT,NA
2866,FINE ARTS,NA,NA,IGNITE,35,2003,TRUE,SPRING,JARED,HERNANDEZ,SYSTEM,2
2867,FINE ARTS,NA,NA,STUDENT_ALLIANCE,33,2003,FALSE,SPRING,TIFFANY,NOE,INDEPENDENT,1
2868,FORESTRY,NA,NA,IGNITE,2,2003,TRUE,SPRING,CAITLIN,LEAHY,SYSTEM,2
2869,FRESHMAN,NA,NA,IGNITE,746,2003,TRUE,SPRING,TRAVIS,SANTOS,SYSTEM,2
2870,FRESHMAN,NA,NA,IGNITE,744,2003,TRUE,SPRING,KATHERINE,MINOTTI,SYSTEM,2
2871,FRESHMAN,NA,NA,IGNITE,730,2003,TRUE,SPRING,CHARLTON,MATTHEWS,SYSTEM,2
2872,FRESHMAN,NA,NA,IGNITE,723,2003,TRUE,SPRING,MARNI,JACOB,SYSTEM,2
2873,FRESHMAN,NA,NA,IGNITE,655,2003,TRUE,SPRING,JOSEPH,VANDEBOGART,SYSTEM,2
2874,FRESHMAN,NA,NA,STUDENT_ALLIANCE,311,2003,FALSE,SPRING,JESSICA,GOODWIN,INDEPENDENT,1
2875,FRESHMAN,NA,NA,STUDENT_ALLIANCE,299,2003,FALSE,SPRING,ERIC,GORDON,INDEPENDENT,1
2876,FRESHMAN,NA,NA,STUDENT_ALLIANCE,293,2003,FALSE,SPRING,ALICIA,FABIANI,INDEPENDENT,1
2877,FRESHMAN,NA,NA,STUDENT_ALLIANCE,259,2003,FALSE,SPRING,JOYCE,OLUSHOLA,INDEPENDENT,1
2878,FRESHMAN,NA,NA,STUDENT_ALLIANCE,235,2003,FALSE,SPRING,ARJUN,PATEL,INDEPENDENT,1
2879,FRESHMAN,NA,NA,INDEPENDENT,198,2003,FALSE,SPRING,DIANE,KASSIM,INDEPENDENT,NA
2880,GRADUATE,NA,NA,IGNITE,152,2003,TRUE,SPRING,SHEMA,FREEMAN,SYSTEM,2
2881,GRADUATE,NA,NA,IGNITE,145,2003,TRUE,SPRING,ALEX,BOND,SYSTEM,2
2882,GRADUATE,NA,NA,IGNITE,144,2003,TRUE,SPRING,RICHARD,KILBURN,SYSTEM,2
2883,GRADUATE,NA,NA,IGNITE,138,2003,TRUE,SPRING,BILL,RADUNOVICH,SYSTEM,2
2884,HEALTH_HUMAN,NA,NA,IGNITE,104,2003,TRUE,SPRING,GAILINE,PIERRE-LOUIS,SYSTEM,2
2885,JOURNALISM,NA,NA,IGNITE,308,2003,TRUE,SPRING,JESSICA,ANDERSON,SYSTEM,2
2886,JOURNALISM,NA,NA,IGNITE,278,2003,TRUE,SPRING,CAT,OUTZEN,SYSTEM,2
2887,JOURNALISM,NA,NA,STUDENT_ALLIANCE,161,2003,FALSE,SPRING,CONNIE,RIZZO,INDEPENDENT,1
2888,JOURNALISM,NA,NA,STUDENT_ALLIANCE,149,2003,FALSE,SPRING,RENAUD,LAJOIE,INDEPENDENT,1
2889,LAW,NA,NA,IGNITE,218,2003,TRUE,SPRING,BONNIE,BOLZ,SYSTEM,2
2890,MEDICINE,NA,NA,IGNITE,42,2003,TRUE,SPRING,ANDREW,HSIA,SYSTEM,2
2891,NRE,NA,NA,IGNITE,11,2003,TRUE,SPRING,COLIN,COLVERSON,SYSTEM,2
2892,NURSING,NA,NA,IGNITE,16,2003,TRUE,SPRING,KATIE,O'BRIEN,SYSTEM,2
2893,PHARMACY,NA,NA,IGNITE,40,2003,TRUE,SPRING,JEREMY,THOMS,SYSTEM,2
2894,PUBLIC_HEALTH,NA,NA,IGNITE,19,2003,TRUE,SPRING,KELLY,VOLLENDORF,SYSTEM,2
2895,SOPHOMORE,NA,NA,IGNITE,1182,2003,TRUE,SPRING,MEREDITH,PELTON,SYSTEM,2
2896,SOPHOMORE,NA,NA,IGNITE,1167,2003,TRUE,SPRING,EMILY,GARFINKEL,SYSTEM,2
2897,SOPHOMORE,NA,NA,IGNITE,1107,2003,TRUE,SPRING,JOHN,PUGHE,SYSTEM,2
2898,SOPHOMORE,NA,NA,IGNITE,1097,2003,TRUE,SPRING,GORDON,OLDHAM,SYSTEM,2
2899,SOPHOMORE,NA,NA,IGNITE,1078,2003,TRUE,SPRING,RUSSELL,SEMMEL,SYSTEM,2
2900,SOPHOMORE,NA,NA,STUDENT_ALLIANCE,601,2003,FALSE,SPRING,LAUREN,ZANER,INDEPENDENT,1
2901,SOPHOMORE,NA,NA,STUDENT_ALLIANCE,533,2003,FALSE,SPRING,ELLEN,GRAY,INDEPENDENT,1
2902,SOPHOMORE,NA,NA,STUDENT_ALLIANCE,522,2003,FALSE,SPRING,TOM,MCMAHON,INDEPENDENT,1
2903,SOPHOMORE,NA,NA,STUDENT_ALLIANCE,520,2003,FALSE,SPRING,GALEN,WOOD,INDEPENDENT,1
2904,SOPHOMORE,NA,NA,STUDENT_ALLIANCE,499,2003,FALSE,SPRING,ANKUR,SHUKLA,INDEPENDENT,1
2905,SOPHOMORE,NA,NA,INDEPENDENT,294,2003,FALSE,SPRING,LANNA,DANIEL,INDEPENDENT,NA
2906,SOPHOMORE,NA,NA,INDEPENDENT,247,2003,FALSE,SPRING,ERIC,WATERS,INDEPENDENT,NA
2907,SOPHOMORE,NA,NA,INDEPENDENT,183,2003,FALSE,SPRING,ROBERT,PERLSTEIN,INDEPENDENT,NA
2908,STUDENT BODY PRESIDENT,NA,NA,IGNITE,4841,2003,TRUE,SPRING,KYLE,JONES,SYSTEM,2
2909,STUDENT BODY PRESIDENT,NA,NA,STUDENT_ALLIANCE,2121,2003,FALSE,SPRING,RYAN,BELANGER,INDEPENDENT,1
2910,TREASURER,NA,NA,IGNITE,4703,2003,TRUE,SPRING,JAMAL,SOWELL,SYSTEM,2
2911,TREASURER,NA,NA,STUDENT_ALLIANCE,2238,2003,FALSE,SPRING,BEN,MATTISON,INDEPENDENT,1
2912,VET MED,NA,NA,IGNITE,28,2003,TRUE,SPRING,KATE,BERGER,SYSTEM,2
2913,ACCOUNTING,NA,NA,IGNITE,55,2002,TRUE,SPRING,DESIREE,NOISETTE,SYSTEM,1
2914,ACCOUNTING,NA,NA,SWAMP,40,2002,FALSE,SPRING,JOSHUA,OWENS,INDEPENDENT,1
2915,AGRICULTURE,NA,NA,SWAMP,152,2002,TRUE,SPRING,AMANDA,PERRY,INDEPENDENT,1
2916,AGRICULTURE,NA,NA,IGNITE,125,2002,TRUE,SPRING,DOMINIQUE,MIDEAU,SYSTEM,1
2917,AGRICULTURE,NA,NA,SWAMP,117,2002,FALSE,SPRING,MICHAEL,ROVELLA,INDEPENDENT,1
2918,AGRICULTURE,NA,NA,IGNITE,103,2002,FALSE,SPRING,DARA,REINHOLD,SYSTEM,1
2919,ARCHITECTURE,NA,NA,SWAMP,26,2002,TRUE,SPRING,SAMMY,MENESES,INDEPENDENT,1
2920,ARCHITECTURE,NA,NA,IGNITE,25,2002,FALSE,SPRING,NATALIE,JACKSON,SYSTEM,1
2921,BUILDING CONSTRUCTION,NA,NA,SWAMP,45,2002,TRUE,SPRING,ERIK,LINDQUIST,INDEPENDENT,1
2922,BUILDING CONSTRUCTION,NA,NA,IGNITE,30,2002,FALSE,SPRING,JASON,SMITH,SYSTEM,1
2923,BUSINESS,NA,NA,IGNITE,415,2002,TRUE,SPRING,MIRZA,KAFEDZIC,SYSTEM,1
2924,BUSINESS,NA,NA,SWAMP,408,2002,TRUE,SPRING,MATT,BONNER,INDEPENDENT,1
2925,BUSINESS,NA,NA,IGNITE,384,2002,TRUE,SPRING,RYAN,SLADEK,SYSTEM,1
2926,BUSINESS,NA,NA,IGNITE,356,2002,FALSE,SPRING,NICHOLAS,NORDEN,SYSTEM,1
2927,BUSINESS,NA,NA,SWAMP,336,2002,FALSE,SPRING,LISA,ABBOT,INDEPENDENT,1
2928,BUSINESS,NA,NA,SWAMP,309,2002,FALSE,SPRING,RYAN,MAHLER,INDEPENDENT,1
2929,BUSINESS,NA,NA,DVDA,52,2002,FALSE,SPRING,ADAM,HARBER,INDEPENDENT,1
2930,BUSINESS,NA,NA,DVDA,35,2002,FALSE,SPRING,JEREMIAH,WALDRON,INDEPENDENT,1
2931,CLAS,NA,NA,SWAMP,531,2002,TRUE,SPRING,ROBBY,JONES,INDEPENDENT,1
2932,CLAS,NA,NA,SWAMP,530,2002,TRUE,SPRING,LAUREN,FACKENDER,INDEPENDENT,1
2933,CLAS,NA,NA,SWAMP,501,2002,TRUE,SPRING,GRETCHEN,LEHMAN,INDEPENDENT,1
2934,CLAS,NA,NA,SWAMP,499,2002,TRUE,SPRING,VALERIE,LYNCH,INDEPENDENT,1
2935,CLAS,NA,NA,SWAMP,492,2002,TRUE,SPRING,JOEL,LEPPARD,INDEPENDENT,1
2936,CLAS,NA,NA,IGNITE,479,2002,FALSE,SPRING,KELLY,DELUCIA,SYSTEM,1
2937,CLAS,NA,NA,IGNITE,448,2002,FALSE,SPRING,SARAH,CABARCAS,SYSTEM,1
2938,CLAS,NA,NA,IGNITE,435,2002,FALSE,SPRING,PEDRO,ALLENDE,SYSTEM,1
2939,CLAS,NA,NA,IGNITE,429,2002,FALSE,SPRING,TONY,JIMENEZ,SYSTEM,1
2940,CLAS,NA,NA,IGNITE,419,2002,FALSE,SPRING,SUSAN,CHUSYD,SYSTEM,1
2941,CLAS,NA,NA,INDEPENDENT,243,2002,FALSE,SPRING,CHAIM,MANDELBAUM,INDEPENDENT,NA
2942,CLAS,NA,NA,DVDA,185,2002,FALSE,SPRING,ERIC,BULL,INDEPENDENT,1
2943,DENTISTRY,NA,NA,SWAMP,116,2002,TRUE,SPRING,STEPHANIE,REEDER,INDEPENDENT,1
2944,DENTISTRY,NA,NA,IGNITE,28,2002,FALSE,SPRING,TODD,REUTER,SYSTEM,1
2945,EDUCATION,NA,NA,IGNITE,104,2002,TRUE,SPRING,SARAH,SWEENY,SYSTEM,1
2946,EDUCATION,NA,NA,SWAMP,45,2002,FALSE,SPRING,LISSETTE,SANCHEZ,INDEPENDENT,1
2947,EDUCATION,NA,NA,DVDA,0,2002,FALSE,SPRING,CASSANDRA,JIMENEZ,INDEPENDENT,1
2948,ENGINEERING,NA,NA,IGNITE,406,2002,TRUE,SPRING,BRENDAN,DHEIN,SYSTEM,1
2949,ENGINEERING,NA,NA,IGNITE,280,2002,TRUE,SPRING,ALI,JARDANEH,SYSTEM,1
2950,ENGINEERING,NA,NA,SWAMP,275,2002,FALSE,SPRING,CAROLINE,CATION,INDEPENDENT,1
2951,ENGINEERING,NA,NA,SWAMP,224,2002,FALSE,SPRING,DUSTIN,ZEIER,INDEPENDENT,1
2952,FINE ARTS,NA,NA,SWAMP,38,2002,TRUE,SPRING,ALISON,BERREY,INDEPENDENT,1
2953,FINE ARTS,NA,NA,IGNITE,38,2002,FALSE,SPRING,MICHAEL,LOFFREDO,SYSTEM,1
2954,FORESTRY_NRE,NA,NA,SWAMP,21,2002,TRUE,SPRING,JESSICA,WICKHAM,INDEPENDENT,1
2955,FORESTRY_NRE,NA,NA,IGNITE,7,2002,FALSE,SPRING,COLIN,COLVERSON,SYSTEM,1
2956,FRESHMAN,NA,NA,SWAMP,706,2002,TRUE,SPRING,ALLISON,KREIGER,INDEPENDENT,1
2957,FRESHMAN,NA,NA,IGNITE,685,2002,TRUE,SPRING,ALYSON,SINCAVAGE,SYSTEM,1
2958,FRESHMAN,NA,NA,SWAMP,626,2002,TRUE,SPRING,BRIAN,LAKE,INDEPENDENT,1
2959,FRESHMAN,NA,NA,IGNITE,598,2002,TRUE,SPRING,JASON,MARRONE,SYSTEM,1
2960,FRESHMAN,NA,NA,SWAMP,596,2002,TRUE,SPRING,ROB,BATSEL,INDEPENDENT,1
2961,FRESHMAN,NA,NA,SWAMP,592,2002,FALSE,SPRING,BRAD,SATILL,INDEPENDENT,1
2962,FRESHMAN,NA,NA,SWAMP,590,2002,FALSE,SPRING,PHILLIP,HARDEN,INDEPENDENT,1
2963,FRESHMAN,NA,NA,IGNITE,571,2002,FALSE,SPRING,DANIEL,WRENNE,SYSTEM,1
2964,FRESHMAN,NA,NA,IGNITE,565,2002,FALSE,SPRING,GREG,OROPEZIA,SYSTEM,1
2965,FRESHMAN,NA,NA,IGNITE,562,2002,FALSE,SPRING,WINSTON,THOMPSON,SYSTEM,1
2966,FRESHMAN,NA,NA,INDEPENDENT,152,2002,FALSE,SPRING,TRAVIS,WOBBEKIND,INDEPENDENT,NA
2967,GRADUATE,NA,NA,IGNITE,298,2002,TRUE,SPRING,ANANTHA,BABU,SYSTEM,1
2968,GRADUATE,NA,NA,IGNITE,281,2002,TRUE,SPRING,SHEMA,FREEMAN,SYSTEM,1
2969,GRADUATE,NA,NA,IGNITE,260,2002,TRUE,SPRING,CLIFF,MILLER,SYSTEM,1
2970,GRADUATE,NA,NA,SWAMP,218,2002,FALSE,SPRING,CHRIS,DIX,INDEPENDENT,1
2971,GRADUATE,NA,NA,SWAMP,216,2002,FALSE,SPRING,LAURA,GUPTILL,INDEPENDENT,1
2972,GRADUATE,NA,NA,SWAMP,201,2002,FALSE,SPRING,HOLLIE,NOBLICK,INDEPENDENT,1
2973,HEALTH_HUMAN,NA,NA,SWAMP,88,2002,TRUE,SPRING,IRIS,DAY,INDEPENDENT,1
2974,HEALTH_HUMAN,NA,NA,IGNITE,86,2002,FALSE,SPRING,THUY,PHAM,SYSTEM,1
2975,JOURNALISM,NA,NA,IGNITE,240,2002,TRUE,SPRING,MELISSA,WITEK,SYSTEM,1
2976,JOURNALISM,NA,NA,SWAMP,223,2002,FALSE,SPRING,SARAH,PITCOCK,INDEPENDENT,1
2977,JOURNALISM,NA,NA,INDEPENDENT,44,2002,FALSE,SPRING,DENNIS,CULVER,INDEPENDENT,NA
2978,LAW,NA,NA,IGNITE,300,2002,TRUE,SPRING,RACHAEL,ZICHELLA,SYSTEM,1
2979,LAW,NA,NA,SWAMP,152,2002,FALSE,SPRING,KRISTEN,COX,INDEPENDENT,1
